RecordedDate,response_id,Q1_a,Q1_b,Q1_c,Q1_d,Q1_e,Q2_a,Q2_b,Q2_c,Q2_d,Q2_e,Q3_a,Q3_b,Q3_c,Q4_a,Q4_b,Q4_c,Q5_a,Q5_b,Q6_a,Q6_b,Q7_a,Q7_b,Q7_c,Q7_d,Q7_e,Q8_a,Q8_b,Q8_c,Q8_d,Q8_e,Q10,Q11_a,Q11_b,Q11_c,Q11_d,Q12_a,Q12_b,Q12_c,Q12_d,wave,Q17,Q18,Q19,Q20,t_c
7/14/22 17:38,536,3,5,5,5,6,3,5,4,5,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,7,7,6,6,7,7,3,,,,,0
4/18/22 18:07,537,2,3,4,5,2,3,3,5,4,4,6,6,6,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,2,4,7,7,4,1,,,,,
6/23/22 11:34,538,3,4,6,6,5,3,4,6,6,5,2,5,5,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,6,6,1,1,,,,,
7/10/22 13:00,538,3,5,5,5,5,3,5,5,5,5,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,1
9/13/22 16:48,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Good,Good,7,6,
7/14/22 10:13,540,6,5,6,7,7,6,6,5,7,7,,,,,,,3,2,1,1,1,1,1,3,1,1,1,1,2,2,4,4,6,6,7,5,6,7,7,3,,,,,1
3/23/22 9:55,541,3,2,3,2,4,,,,,,7,5,3,7,6,5,4,2,1,1,3,1,1,3,3,1,1,1,1,1,4,6,6,3,7,5,6,5,7,1,,,,,
5/4/22 11:56,542,6,6,6,7,7,6,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,1,,,,,
8/4/22 10:49,543,4,5,5,3,3,4,6,6,3,3,3,4,6,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,4,5,5,4,4,1,,,,,
8/11/22 10:23,543,6,5,5,6,6,6,6,5,6,6,5,6,6,6,7,7,,,,,,,,,,,,,,,,6,5,6,7,6,6,7,7,2,Good,Good,6,4,
8/2/22 14:23,544,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,6,7,7,7,6,7,7,7,2,Excellent,Excellent,6,6,
7/8/22 11:02,544,6,6,6,6,6,6,6,6,6,6,,,,,,,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,0
4/18/22 11:34,545,3,5,5,6,5,3,5,5,6,5,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,7,7,7,7,1,,,,,
4/20/22 14:17,545,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,5,7,7,7,5,7,7,7,2,Good,Good,7,6,
7/14/22 13:54,545,6,6,6,6,6,6,6,6,6,6,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,3,,,,,1
6/13/22 10:45,546,6,6,6,6,6,6,5,6,6,6,7,6,6,7,6,6,,,,,,,,,,,,,,,,6,7,7,7,7,7,7,7,2,Good,Good,6,6,
3/23/22 10:12,547,6,6,7,7,7,6,6,7,7,7,7,7,6,7,7,6,2,2,1,1,2,1,1,2,2,2,1,1,2,2,5,7,7,7,7,7,7,7,7,1,,,,,
5/9/22 9:21,547,6,6,7,6,6,7,7,7,7,7,7,6,6,7,6,6,,,,,,,,,,,,,,,,6,7,7,6,7,7,7,7,2,Excellent,Good,6,6,
7/5/22 15:30,547,6,6,7,7,6,6,6,7,7,6,,,,,,,1,1,1,1,1,2,1,2,2,2,1,1,2,2,5,6,7,7,7,6,7,7,7,3,,,,,1
4/6/22 12:41,548,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,
8/8/22 10:06,549,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,6,4,6,6,6,7,7,6,1,,,,,
8/9/22 12:08,549,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,3,6,6,6,3,7,7,6,2,Good,Good,6,4,
7/15/22 13:16,549,6,6,6,6,6,6,6,6,6,6,,,,,,,2,4,1,1,2,1,1,1,1,2,1,1,1,1,1,4,2,2,2,4,2,2,2,3,,,,,0
5/26/22 16:17,550,5,5,6,6,6,5,5,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,,,,,
7/15/22 0:02,551,5,5,5,4,7,6,5,5,5,7,,,,,,,3,3,1,2,2,2,1,4,4,1,1,1,4,4,5,7,5,2,7,7,1,1,7,3,,,,,1
7/21/22 12:39,552,5,6,6,6,6,5,6,6,6,6,7,7,7,7,7,7,,,,,,,,,,,,,,,,3,4,4,6,4,4,4,5,2,Excellent,Excellent,6,7,
7/8/22 10:24,552,6,7,6,6,6,6,7,7,7,7,,,,,,,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,4,4,5,3,4,4,5,3,,,,,0
3/17/22 11:04,553,6,6,6,6,6,6,6,6,6,6,7,7,6,7,7,7,2,3,1,1,4,1,1,1,1,1,1,1,1,1,2,5,6,6,6,7,7,7,7,1,,,,,
6/17/22 15:05,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
8/9/22 11:48,555,4,4,5,6,6,4,5,5,6,6,7,5,5,7,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,6,7,7,5,6,7,7,1,,,,,
8/11/22 12:21,555,5,5,5,5,5,5,5,5,5,5,7,6,6,7,6,6,,,,,,,,,,,,,,,,5,4,4,4,6,4,4,4,2,Poor,Poor,4,4,
7/15/22 10:37,555,2,2,2,4,4,2,2,2,4,4,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,6,7,6,7,7,3,,,,,0
4/21/22 10:28,556,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Good,7,6,
8/19/22 9:29,557,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,,,,,
8/4/22 14:23,558,3,5,5,3,5,3,4,4,2,5,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,6,6,6,6,6,6,1,,,,,
8/11/22 10:27,558,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,6,,,,,,,,,,,,,,,,6,7,7,6,6,7,7,6,2,Good,Excellent,7,6,
5/24/22 10:07,559,3,4,4,5,4,3,3,3,5,4,4,4,4,5,4,4,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,5,6,6,6,6,7,7,7,1,,,,,
5/25/22 13:35,559,5,4,6,6,6,5,4,6,7,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,5,6,7,6,5,7,7,6,2,Average,Good,4,4,
7/6/22 9:31,559,5,4,5,6,4,5,4,6,7,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,6,4,4,7,7,4,3,,,,,1
6/16/22 9:50,560,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,,,,,,,,,,,,,,,,6,6,6,7,6,6,6,6,2,Good,Good,6,6,
7/6/22 6:57,560,6,6,6,5,6,5,6,6,5,6,,,,,,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,,,,,1
4/21/22 10:30,561,5,4,4,6,5,5,4,4,6,5,6,6,6,6,6,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,5,2,6,6,5,1,,,,,
4/25/22 9:24,561,6,5,6,7,6,6,5,6,7,6,7,6,7,7,6,7,,,,,,,,,,,,,,,,5,6,7,6,5,6,7,6,2,Excellent,Average,6,6,
7/14/22 10:02,561,4,5,5,5,5,4,5,6,6,5,,,,,,,5,4,1,1,3,1,1,1,2,2,1,1,1,1,2,5,6,6,6,5,7,7,6,3,,,,,1
8/9/22 22:22,562,5,6,6,7,7,5,6,7,7,7,7,6,6,7,6,6,,,,,,,,,,,,,,,,5,7,7,7,5,7,7,7,2,Good,Average,6,6,
8/17/22 10:27,563,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,4,4,7,7,4,1,,,,,
8/11/22 10:58,563,5,5,6,6,6,5,5,6,6,3,4,6,6,5,6,6,,,,,,,,,,,,,,,,1,7,7,4,3,7,7,4,2,Good,Good,4,4,
5/25/22 12:37,564,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,5,6,7,5,5,6,7,6,2,Good,Good,6,6,
5/15/22 22:04,565,5,6,7,7,7,5,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,7,5,7,7,7,1,,,,,
5/31/22 13:09,566,7,6,7,7,7,7,5,5,5,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,7,4,4,4,7,1,,,,,
7/11/22 12:53,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Good,Good,4,4,
5/30/22 14:30,568,,,,,,,,,,,,,,,,,2,2,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,
3/22/22 16:59,569,3,6,6,4,5,1,6,5,6,4,7,7,6,7,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,2,1,6,6,2,1,,,,,
6/21/22 11:09,569,2,2,6,4,4,2,1,6,4,2,6,4,2,6,4,2,,,,,,,,,,,,,,,,7,7,5,6,7,7,5,6,2,Average,Good,1,1,
7/17/22 19:08,569,3,3,5,3,3,3,3,5,3,3,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,6,5,5,6,6,5,5,3,,,,,1
8/31/22 9:33,570,6,5,5,5,5,5,5,5,5,5,6,4,4,5,4,4,,,,,,,,,,,,,,,,5,6,7,6,6,6,6,6,2,Average,Average,4,4,
6/21/22 16:08,571,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,,,,,,,,,,,,,,,,2,6,6,6,2,6,6,6,2,Average,Poor,4,4,
3/21/22 12:54,572,5,4,5,3,3,5,5,5,5,4,5,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,3,6,6,6,3,1,,,,,
3/24/22 8:24,572,5,5,6,6,5,5,5,6,6,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,4,6,6,4,4,6,6,4,2,Good,Average,6,2,
5/23/22 11:45,573,6,4,6,6,6,6,4,6,6,6,5,4,4,5,4,4,4,3,1,2,4,4,4,1,5,2,2,2,1,1,3,4,4,4,4,4,4,4,4,1,,,,,
7/12/22 11:23,574,5,5,5,7,7,5,5,5,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,6,7,7,1,,,,,
7/12/22 11:13,574,5,5,5,7,7,5,5,5,7,7,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,6,7,7,3,,,,,0
5/16/22 14:26,575,6,6,6,6,6,5,4,6,6,6,6,6,5,6,5,6,1,2,1,2,7,7,7,7,7,7,7,7,7,7,1,4,6,6,6,4,6,6,6,1,,,,,
5/19/22 10:06,575,6,5,5,7,6,6,6,5,6,6,7,6,6,7,7,7,,,,,,,,,,,,,,,,6,4,4,6,7,7,7,7,2,Good,Average,6,6,
7/15/22 14:23,575,3,6,6,6,6,3,4,5,6,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,7,7,6,7,7,7,3,,,,,1
5/31/22 14:40,576,5,5,5,4,5,5,5,6,6,5,6,6,6,7,6,6,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,5,4,4,4,4,4,4,4,1,,,,,
7/12/22 8:45,576,6,4,6,6,6,6,6,6,6,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3,,,,,1
8/30/22 15:37,577,7,7,7,7,7,6,6,6,6,6,6,6,6,7,7,7,,,,,,,,,,,,,,,,4,6,7,6,6,6,6,6,2,Good,Good,6,6,
3/28/22 11:48,578,6,6,6,7,6,6,6,6,7,6,7,6,6,7,6,6,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,4,7,7,7,4,7,7,7,1,,,,,
7/14/22 14:52,578,6,6,7,7,5,6,7,7,7,5,,,,,,,1,3,1,1,2,1,1,1,2,1,1,1,1,1,2,6,7,7,7,6,7,7,7,3,,,,,1
3/23/22 9:19,579,5,6,6,6,6,7,7,7,7,7,6,4,6,7,7,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,6,2,7,7,7,1,,,,,
7/8/22 9:35,579,5,6,6,6,6,5,6,6,6,6,,,,,,,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,6,6,6,6,6,6,6,6,3,,,,,1
5/24/22 9:43,580,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,,,,,
5/25/22 14:33,580,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Good,7,7,
4/19/22 1:05,581,3,2,5,5,3,3,2,7,7,4,6,3,5,6,3,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,5,4,1,7,7,4,1,,,,,
4/25/22 18:40,581,7,5,6,6,6,7,5,6,6,6,7,5,6,7,5,6,,,,,,,,,,,,,,,,5,7,7,7,5,7,7,7,2,Good,Average,6,6,
3/22/22 9:21,582,5,5,5,5,6,5,6,5,6,6,6,7,7,7,7,7,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,6,6,6,5,5,6,6,7,1,,,,,
7/12/22 10:03,583,4,6,5,7,6,4,6,5,7,6,,,,,,,1,1,1,1,2,1,1,2,2,2,1,1,2,2,1,5,5,7,6,6,6,7,7,3,,,,,0
8/19/22 16:39,584,6,6,6,6,6,6,6,6,6,6,5,6,6,5,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,,,,,
8/25/22 10:22,584,6,6,6,6,6,6,6,6,6,6,4,6,6,4,6,6,,,,,,,,,,,,,,,,4,4,4,5,4,4,4,5,2,Good,Good,6,6,
7/21/22 17:01,585,5,4,6,6,5,5,4,5,6,5,7,5,5,7,5,5,,,,,,,,,,,,,,,,6,6,7,4,6,6,7,5,2,Good,Poor,4,4,
4/19/22 10:22,586,2,6,5,7,6,2,6,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,7,7,7,2,7,7,7,1,,,,,
4/29/22 12:52,586,6,7,7,7,7,6,7,7,7,7,7,6,6,7,6,6,,,,,,,,,,,,,,,,5,7,7,7,5,7,7,7,2,Excellent,Excellent,6,7,
9/5/22 10:24,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
8/22/22 12:47,587,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,2,Good,Very poor,4,1,
8/2/22 20:13,588,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,3,3,5,5,3,1,,,,,
8/9/22 16:41,588,5,3,3,5,3,5,3,3,5,3,5,5,5,5,5,5,,,,,,,,,,,,,,,,3,3,3,3,3,5,5,3,2,Good,Good,6,4,
7/14/22 12:25,588,2,2,2,2,2,2,2,2,2,2,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,3,5,5,5,3,3,,,,,0
7/21/22 12:12,589,6,7,6,7,7,6,6,6,6,6,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Good,Good,6,4,
8/15/22 9:49,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Good,Good,6,6,
3/31/22 10:47,591,,,,,,,,,,,,,,,,,4,4,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,
6/8/22 12:54,591,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,4,7,6,4,4,6,6,4,2,Poor,Poor,2,2,
6/14/22 9:32,592,1,4,6,5,6,2,4,7,7,7,7,5,6,7,6,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,6,6,7,7,7,7,1,,,,,
6/15/22 15:36,592,5,6,6,6,6,5,6,6,6,6,7,6,6,7,6,6,,,,,,,,,,,,,,,,5,7,6,6,5,7,7,7,2,Good,Excellent,6,4,
7/7/22 10:08,592,5,5,7,6,6,6,5,7,7,7,,,,,,,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,6,7,7,7,7,7,3,,,,,1
8/31/22 8:24,593,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,6,7,7,7,7,7,7,7,2,Excellent,Excellent,7,6,
8/19/22 10:33,594,2,7,7,7,7,4,7,7,7,7,7,2,2,7,4,4,,,,,,,,,,,,,,,,2,4,4,4,4,4,4,4,2,Average,Poor,4,2,
6/14/22 12:03,595,5,5,5,7,7,5,5,5,7,7,6,6,6,6,6,6,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,5,6,6,6,5,6,6,6,1,,,,,
7/14/22 13:25,595,6,6,6,6,7,6,6,6,6,7,,,,,,,3,4,1,1,2,1,1,2,2,2,1,1,2,1,1,6,6,6,7,6,6,6,7,3,,,,,1
5/24/22 9:28,596,2,6,6,6,5,2,6,6,5,5,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,4,4,1,,,,,
8/5/22 12:43,597,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Excellent,7,7,
7/8/22 11:41,597,6,6,7,7,7,6,7,7,7,7,,,,,,,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,6,7,7,7,6,7,7,7,3,,,,,0
5/24/22 9:21,598,4,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,7,4,7,7,7,1,,,,,
5/26/22 12:35,598,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Good,4,4,
3/24/22 15:39,599,6,3,6,7,7,,,,,,7,3,4,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,,,,,1,,,,,
6/6/22 14:55,600,5,5,2,5,5,5,5,5,5,5,7,5,5,7,5,5,2,2,2,2,2,1,1,2,2,2,1,1,2,2,3,7,6,6,6,7,6,6,6,1,,,,,
4/5/22 11:31,601,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,
6/24/22 10:14,602,4,4,6,6,5,4,4,5,6,5,6,6,6,6,6,6,,,,,,,,,,,,,,,,4,7,7,4,4,7,7,4,2,Excellent,Excellent,7,7,
3/25/22 12:48,603,6,6,7,7,6,6,7,7,7,6,7,7,7,7,7,7,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,7,7,7,7,7,7,7,7,1,,,,,
5/17/22 10:21,604,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,1,2,1,1,2,2,2,2,2,1,1,1,2,2,5,7,7,7,7,7,7,7,7,1,,,,,
5/19/22 10:31,604,6,6,6,7,7,6,6,7,7,7,7,5,6,7,5,6,,,,,,,,,,,,,,,,5,7,7,7,6,7,7,7,2,Excellent,Excellent,6,6,
7/12/22 9:35,605,6,6,6,6,6,6,7,7,7,7,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,3,,,,,0
6/4/22 21:26,606,4,5,7,7,5,4,5,7,7,5,7,5,5,7,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,1,7,7,7,1,,,,,
5/17/22 11:04,607,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,1,1,1,1,2,1,1,1,1,2,1,1,1,1,5,5,6,7,7,6,7,7,7,1,,,,,
7/15/22 9:16,607,6,6,6,7,7,6,6,6,7,7,,,,,,,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,,,,,1
6/24/22 10:08,608,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Excellent,7,7,
6/3/22 15:55,609,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,6,7,7,7,6,7,7,7,2,Excellent,Good,7,7,
5/17/22 11:03,610,4,5,4,4,4,4,4,4,4,4,6,6,6,5,5,5,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,6,6,5,5,5,5,1,,,,,
5/19/22 16:53,610,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,5,4,4,4,5,4,4,4,2,Excellent,Good,4,7,
7/6/22 12:35,610,6,6,6,6,6,5,5,5,5,5,,,,,,,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,6,6,6,6,6,6,6,6,3,,,,,1
8/30/22 16:41,611,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,2,Excellent,Average,7,6,
5/5/22 12:01,612,2,3,6,6,5,2,3,6,6,5,7,7,7,7,7,7,1,1,1,1,,,,,,,,,,,2,6,6,6,6,7,7,7,7,1,,,,,
7/8/22 15:59,612,6,7,7,7,7,7,7,7,7,7,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,3,,,,,1
5/16/22 18:02,613,6,6,6,6,6,6,6,6,6,6,6,5,5,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,7,7,6,4,7,7,6,1,,,,,
5/19/22 9:22,613,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,,,,,,,,,,,,,,,,6,7,7,7,6,7,7,7,2,Good,Good,6,6,
7/14/22 13:07,613,7,7,7,7,7,7,7,7,7,7,,,,,,,1,1,1,1,2,1,1,1,2,2,1,1,1,2,3,7,7,7,7,7,7,7,7,3,,,,,1
5/25/22 12:53,614,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,2,Excellent,Excellent,7,7,
7/11/22 18:02,615,7,7,7,7,7,7,7,7,7,7,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,0
8/26/22 15:18,616,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
8/8/22 11:44,617,4,4,4,4,4,4,4,4,4,4,6,6,6,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,1,,,,,
8/17/22 11:32,617,6,5,5,6,6,6,5,5,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,2,Good,Good,6,6,
7/11/22 16:07,617,5,6,5,5,5,5,5,5,5,5,,,,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,,,,,0
7/21/22 12:43,618,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,Good,Average,6,4,
8/30/22 17:04,619,7,6,5,6,6,7,6,5,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,6,7,7,6,6,6,7,6,2,Excellent,Good,6,6,
7/12/22 15:31,619,6,5,6,6,6,6,6,6,6,6,,,,,,,1,1,1,1,2,1,1,1,2,1,1,1,1,1,3,6,6,6,6,6,6,6,6,3,,,,,0
3/23/22 9:14,620,6,6,6,5,6,6,5,6,5,6,7,5,4,7,5,4,2,3,1,2,1,1,1,1,3,1,1,1,1,2,5,1,7,7,6,4,7,7,7,1,,,,,
4/1/22 11:55,621,5,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,5,7,7,7,5,7,7,7,2,Excellent,Good,7,6,
3/18/22 13:33,622,6,3,4,6,7,4,3,4,6,7,7,1,2,7,2,1,4,3,4,3,2,3,2,1,3,2,2,2,1,3,3,1,4,4,5,1,4,4,5,1,,,,,
4/15/22 10:11,623,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,2,1,1,2,1,1,2,1,1,1,1,1,1,5,2,2,2,4,2,2,2,2,1,,,,,
4/21/22 10:38,623,6,6,6,7,6,6,7,7,7,6,7,6,6,7,6,6,,,,,,,,,,,,,,,,5,7,7,7,7,7,7,7,2,Good,Good,6,6,
8/8/22 11:46,624,2,4,5,2,5,2,6,6,6,6,7,6,6,7,5,6,2,3,1,2,1,1,1,1,2,1,1,1,1,1,3,2,5,4,5,2,7,7,6,1,,,,,
7/5/22 15:44,624,3,4,5,3,5,3,5,5,3,5,,,,,,,2,4,1,1,1,1,1,1,2,1,1,1,1,2,3,2,6,5,6,2,6,6,3,3,,,,,0
6/6/22 8:26,625,7,7,7,7,4,6,4,7,7,4,4,4,5,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,1,,,,,
7/14/22 11:21,625,7,7,7,7,7,7,7,7,7,7,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,1
3/29/22 8:24,626,6,5,4,6,6,6,5,4,6,6,6,5,5,6,5,5,1,2,1,2,2,1,1,1,2,2,1,1,1,2,1,3,7,7,3,3,7,7,3,1,,,,,
7/7/22 7:49,626,6,6,6,6,6,6,6,6,6,6,,,,,,,1,2,1,1,1,1,1,1,3,1,1,1,1,3,5,6,6,6,5,7,7,7,7,3,,,,,1
4/21/22 22:13,627,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,7,2,7,7,7,1,,,,,
3/22/22 11:48,628,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,6,6,5,6,6,6,5,6,1,,,,,
3/24/22 9:59,628,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,2,Excellent,Excellent,7,7,
7/5/22 13:01,628,6,6,6,6,6,6,6,6,6,6,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,3,,,,,1
6/23/22 10:07,629,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,,,,
